name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,is_Bug,version
com.ichi2.anki.reviewer.CardMarker,4,0,0,2,7,0,1,1,3,1.0952,78,0.2857,0,0.0000,0.5000,0,0,16.7500,0,2.11
com.ichi2.anki.NoteEditor,107,0,0,110,406,4963,10,110,15,0.9559,3623,0.5870,2,0.0000,0.0644,0,0,32.4299,0,2.11
com.ichi2.utils.WebViewDebugging,2,0,0,4,5,1,1,3,2,2.0000,14,0.0000,0,0.0000,0.5000,0,0,6.0000,0,2.11
com.ichi2.anki.multimediacard.fields.BasicControllerFactory,3,0,0,10,10,3,1,9,2,2.0000,48,0.0000,0,0.0000,0.5000,0,0,15.0000,0,2.11
com.ichi2.anki.provider.CardContentProvider,33,0,0,44,212,410,0,44,8,0.9901,4366,1.0000,0,0.0000,0.1788,0,0,130.7273,0,2.11
com.ichi2.anki.a0,2,0,0,4,4,0,0,4,2,0.0000,15,0.0000,0,0.0000,0.6250,0,0,6.0000,0,2.11
com.ichi2.anki.a1,2,0,0,2,4,0,1,2,2,0.0000,19,0.0000,1,0.0000,0.6667,0,0,7.5000,0,2.11
com.ichi2.ui.a,3,0,0,3,5,3,1,3,1,1.0000,16,0.0000,1,0.0000,0.7500,0,0,4.0000,0,2.11
com.ichi2.ui.b,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.11
com.ichi2.ui.c,3,0,0,1,5,3,1,1,1,1.0000,14,0.0000,1,0.0000,1.0000,0,0,3.3333,0,2.11
com.ichi2.ui.d,3,0,0,1,5,3,1,0,1,1.0000,18,0.0000,1,0.0000,0.7500,0,0,4.6667,0,2.11
com.ichi2.anki.FieldEditText,13,0,0,12,36,66,1,11,10,0.8958,136,0.7500,0,0.0000,0.3333,0,0,9.1538,0,2.11
com.ichi2.anki.web.HttpFetcher,6,0,0,17,54,15,1,17,5,2.0000,480,0.0000,0,0.0000,0.3333,0,0,79.0000,0,2.11
com.ichi2.anki.a2,2,0,0,3,4,0,1,3,2,0.0000,20,0.0000,1,0.0000,0.6250,0,0,8.0000,0,2.11
com.ichi2.anki.a3,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.11
com.ichi2.anki.dialogs.IntegerDialog,7,0,1,15,32,19,3,13,7,0.8333,113,1.0000,0,0.0000,0.3265,0,0,15.0000,0,2.11
com.ichi2.anki.b0,2,0,0,4,4,0,1,4,2,0.0000,15,0.0000,1,0.0000,0.6250,0,0,6.0000,0,2.11
com.ichi2.anki.b1,2,0,0,3,4,0,1,3,2,0.0000,27,0.0000,1,0.0000,0.6000,0,0,11.0000,0,2.11
com.ichi2.anki.b2,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.libanki.sched.SchedV2,174,0,1,34,394,7683,5,33,81,0.9017,7560,0.9600,2,0.0000,0.0905,0,0,42.3046,1,2.11
com.ichi2.libanki.sync.UnifiedTrustManager,5,0,0,1,15,2,1,0,4,0.5833,92,1.0000,0,0.0000,0.5500,0,0,16.8000,0,2.11
com.ichi2.anki.multimediacard.glosbe.json.Response,11,0,0,1,12,45,1,0,11,0.9000,54,1.0000,0,0.0000,0.4848,0,0,3.4545,0,2.11
com.ichi2.utils.ImportUtils,6,0,0,10,16,15,4,6,6,1.2000,61,1.0000,0,0.0000,0.2500,0,0,9.0000,0,2.11
com.ichi2.anki.b3,2,0,0,3,4,0,1,3,2,0.0000,14,0.0000,1,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.FilteredDeckOptions,15,0,0,30,78,63,0,30,5,0.7551,436,1.0000,2,0.0000,0.1917,0,0,27.6000,0,2.11
com.ichi2.anki.analytics.UsageAnalytics,21,0,0,32,80,166,12,23,12,0.7583,429,0.8333,0,0.0000,0.1111,0,0,19.1429,0,2.11
com.ichi2.anki.multimediacard.b,2,0,0,3,4,0,0,3,2,0.0000,14,0.0000,0,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.multimediacard.a,2,0,0,3,4,0,0,3,2,0.0000,14,0.0000,0,0.0000,0.6667,0,0,5.5000,0,2.11
com.ichi2.anki.stats.AnkiStatsTaskHandler,15,0,0,11,21,79,2,9,10,0.8929,113,1.0000,2,0.0000,0.1587,0,0,6.1333,0,2.11
com.ichi2.anki.Previewer,16,0,0,19,54,40,0,19,2,0.6167,362,1.0000,0,0.0000,0.2500,0,0,21.3750,0,2.11
com.ichi2.libanki.Media,48,0,0,32,193,546,17,17,36,0.8109,2416,0.8889,2,0.0000,0.1401,0,0,49.1458,0,2.11
com.ichi2.async.CollectionLoader,6,0,0,12,22,13,1,11,1,0.4000,83,1.0000,0,0.0000,0.3095,0,0,12.5000,0,2.11
com.ichi2.utils.VersionUtils,6,0,0,17,22,13,8,9,5,0.6000,153,1.0000,1,0.0000,0.2000,0,0,24.3333,0,2.11
com.ichi2.anki.Info,7,0,0,34,65,19,2,34,5,1.0833,460,0.2500,0,0.0000,0.3429,0,0,64.1429,0,2.11
com.ichi2.preferences.PreferenceExtensions,2,0,0,4,9,1,1,3,2,2.0000,26,0.0000,0,0.0000,0.5000,0,0,12.0000,0,2.11
com.ichi2.widget.AddNoteWidget,4,0,0,8,17,6,0,8,4,2.0000,63,0.0000,0,0.0000,0.5625,0,0,14.7500,0,2.11
com.ichi2.libanki.stats.AdvancedStatistics,6,0,0,21,63,1,1,20,2,1.1379,857,1.0000,0,0.0000,0.3095,0,0,137.0000,0,2.11
com.ichi2.anki.multimediacard.glosbe.json.Tuc,9,0,0,2,10,28,1,1,9,0.8750,44,1.0000,1,0.0000,0.3611,0,0,3.4444,0,2.11
com.ichi2.libanki.sync.Syncer,36,0,0,25,180,0,1,25,13,0.8952,2840,0.7222,4,0.0000,0.1616,0,0,77.3889,0,2.11
com.ichi2.anki.reviewer.ActionButtonStatus,8,0,0,9,31,0,2,7,7,0.9048,257,0.3333,1,0.0000,0.3125,0,0,30.3750,0,2.11
com.ichi2.anki.reviewer.ActionButtons,8,0,0,8,19,6,1,7,5,0.8214,95,0.5000,1,0.0000,0.3714,0,0,10.3750,0,2.11
com.ichi2.anki.CardUtils,5,0,0,5,21,10,3,2,5,2.0000,100,0.0000,0,0.0000,0.2000,0,0,19.0000,0,2.11
com.ichi2.async.BaseAsyncTask,6,0,2,4,13,15,2,2,1,1.2000,32,1.0000,0,0.0000,0.5000,0,0,4.1667,0,2.11
com.ichi2.anki.multimediacard.fields.BasicAudioRecordingFieldController,7,0,0,16,26,7,2,15,7,0.6667,111,1.0000,1,0.0000,0.2857,0,0,14.5714,0,2.11
com.ichi2.libanki.Consts,2,0,0,1,3,1,1,0,1,2.0000,62,0.0000,0,0.0000,1.0000,0,0,2.0000,0,2.11
com.ichi2.libanki.sync.HttpSyncer,34,0,3,35,134,537,7,31,22,0.9231,1297,0.6154,2,0.0000,0.1540,0,0,36.7647,0,2.11
com.ichi2.anki.BackupManager,17,0,0,16,80,136,5,11,9,1.0625,770,0.8000,0,0.0000,0.1933,0,0,44.0000,0,2.11
com.ichi2.anki.analytics.AnalyticsDialogFragment,2,0,14,17,5,1,14,3,2,2.0000,10,0.0000,0,0.0000,1.0000,0,0,4.0000,0,2.11
com.ichi2.anki.dialogs.DeckPickerNoSpaceLeftDialog,6,0,0,18,21,15,3,18,6,2.0000,64,0.0000,0,0.0000,0.3333,0,0,9.6667,0,2.11
com.ichi2.async.Connection,22,0,0,37,104,191,11,32,10,0.8393,1501,0.8750,1,0.0000,0.1545,0,0,66.8636,0,2.11
